jenis_kelamin,berat_kg,tinggi_cm,lingkar_perut_cm,frekuensi_makan,sarapan,konsumsi_sayur_buah,konsumsi_daging,konsumsi_susu,fast_food,minuman_bersoda,nafsu_makan_rumah,nafsu_makan_sekolah,air_minum,lama_tidur,olahraga,aktivitas_fisik,BMI,status_gizi
0,48.2,152.0,63.0,2,1,1,1,1,1,1,0,0,0,1,0,0,20.862188365650972,Normal
1,59.2,171.0,65.0,2,1,1,2,2,1,2,0,1,2,0,2,2,20.24554563797408,Normal
0,66.0,163.0,68.0,2,1,1,1,1,1,1,0,1,1,1,0,0,24.840980089578082,Normal
0,45.5,158.0,56.0,2,1,1,1,1,1,0,0,0,1,1,0,2,18.226245793943274,Kurus
0,39.0,151.0,63.6,2,1,1,1,1,1,1,0,0,1,0,1,1,17.104512959957898,Kurus
0,39.0,147.0,59.0,3,1,1,1,1,1,1,0,0,1,1,1,1,18.048035540746913,Kurus
0,36.6,147.0,61.5,2,1,1,1,1,1,0,0,0,1,0,0,1,16.937387199777874,Kurus
0,56.1,162.0,67.0,1,0,1,1,1,1,1,0,1,0,1,2,2,21.376314586191125,Normal
0,45.7,155.0,57.0,2,1,2,1,1,0,1,0,0,2,1,0,0,19.021852237252862,Normal
1,55.0,172.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,2,18.591130340724717,Normal
0,42.0,152.0,58.0,3,1,1,1,1,1,0,0,0,1,1,1,1,18.178670360110804,Kurus
1,55.0,169.0,76.0,3,1,1,1,1,1,2,0,0,2,1,1,2,19.257028815517668,Normal
0,60.0,167.0,79.0,2,1,2,1,1,1,1,1,1,2,1,1,0,21.513858510523864,Normal
1,45.8,150.0,64.0,2,1,1,2,2,1,1,1,0,1,1,1,1,20.355555555555554,Normal
0,39.9,151.0,64.5,1,1,2,1,1,1,1,0,1,0,1,0,1,17.499232489803077,Kurus
0,40.2,148.0,61.8,2,1,2,1,1,1,1,0,0,1,1,1,1,18.352812271731192,Kurus
0,39.7,158.0,62.5,2,1,1,1,1,1,1,0,1,2,1,1,1,15.902900176253803,Kurus
0,43.0,155.0,71.2,2,1,1,1,1,1,1,0,1,2,1,1,2,17.898022892819977,Kurus
0,51.5,153.0,73.0,3,1,2,1,1,1,1,0,0,1,1,1,1,22.000085437225,Normal
0,37.4,143.0,60.0,2,1,1,1,2,1,1,0,0,0,1,1,1,18.289402904787522,Kurus
0,37.4,143.0,63.0,4,1,2,1,1,1,1,0,0,1,1,1,2,18.289402904787522,Kurus
0,45.9,157.0,65.0,4,1,2,2,2,1,1,0,0,1,1,2,2,18.621445089050265,Normal
0,41.1,147.0,65.5,1,0,1,1,1,1,1,0,0,0,1,1,1,19.019852839094824,Normal
0,59.0,154.0,83.5,2,1,1,1,1,1,1,0,0,1,1,1,2,24.87771968291449,Normal
0,48.0,157.0,70.0,2,0,1,1,1,1,0,0,1,1,1,1,1,19.473406629072173,Normal
0,30.0,142.0,57.0,2,1,1,1,2,1,1,0,0,1,0,1,0,14.878000396746678,Kurus
0,37.7,144.4,57.0,2,1,2,2,1,1,1,0,0,1,1,1,1,18.080355430053487,Kurus
0,48.0,140.0,63.0,2,0,2,2,2,1,0,0,0,2,1,1,2,24.48979591836735,Normal
0,42.3,153.0,72.0,3,1,1,1,1,1,1,0,1,1,1,1,1,18.069973087274125,Kurus
1,32.9,141.5,64.0,3,1,2,1,1,1,1,0,0,1,1,1,2,16.431719711820598,Kurus
1,35.9,157.5,60.0,3,1,2,1,1,1,1,0,0,1,1,1,2,14.472159234063996,Kurus
1,59.2,167.0,69.5,3,1,2,2,1,1,1,0,0,1,1,0,1,21.22700706371688,Normal
1,35.6,151.0,64.0,2,1,1,0,1,0,0,1,0,0,0,1,1,15.613350291653875,Kurus
1,25.6,130.0,57.5,2,1,1,0,1,0,0,1,0,0,0,1,1,15.14792899408284,Kurus
1,43.4,164.0,68.0,3,1,1,1,1,1,1,0,0,0,1,1,1,16.136228435455088,Kurus
1,47.1,162.5,66.5,3,1,2,2,1,1,1,0,0,2,1,1,2,17.836686390532545,Kurus
1,75.8,167.0,88.0,2,1,2,1,1,1,0,0,0,2,1,1,1,27.179174584961814,Gemuk
1,60.9,166.0,77.5,3,1,2,1,1,1,2,0,0,1,1,1,1,22.100449992742053,Normal
1,37.0,150.0,64.0,3,1,1,1,1,2,2,0,0,1,1,1,1,16.444444444444443,Kurus
1,35.0,149.0,62.0,3,1,1,1,1,1,0,0,0,1,1,2,2,15.765055628124859,Kurus
0,39.35,150.0,56.0,3,1,1,1,2,1,1,0,1,1,1,1,1,17.48888888888889,Kurus
0,26.9,151.0,51.0,3,1,2,1,1,1,1,0,0,1,1,0,1,11.797728169817113,Kurus
1,38.0,152.0,59.0,2,1,1,1,1,1,1,0,0,1,1,0,1,16.44736842105263,Kurus
0,43.9,157.0,65.0,3,1,1,1,1,1,0,0,1,1,0,1,0,17.810053146172258,Kurus
1,63.5,167.0,79.0,3,1,1,2,1,2,2,0,0,2,1,1,2,22.76883359030442,Normal
1,67.3,162.3,88.0,3,1,1,1,1,1,1,0,0,1,1,1,1,25.549242273252364,Gemuk
0,47.0,153.4,67.0,2,1,1,1,2,2,2,0,0,1,1,1,1,19.973176448990206,Normal
1,26.6,132.8,58.0,2,0,1,1,1,1,0,0,0,1,1,1,1,15.08292204964436,Kurus
1,41.2,151.0,63.0,3,1,1,1,2,1,1,0,0,1,1,0,2,18.069382921801676,Kurus
1,34.6,140.9,70.0,2,1,1,2,1,1,0,1,0,1,1,1,2,17.4282633037842,Kurus
1,37.6,147.0,62.0,2,1,1,1,1,2,1,0,0,1,1,1,1,17.400157341848306,Kurus
1,33.2,143.9,69.0,3,1,1,1,1,1,1,0,0,1,1,1,2,16.033062880030673,Kurus
1,47.5,149.2,69.2,3,1,1,1,1,2,0,0,1,1,1,1,1,21.33811067426633,Normal
1,31.85,154.8,55.0,3,1,1,1,1,1,1,0,0,1,1,1,1,13.291301938318343,Kurus
0,42.8,149.0,57.0,2,1,1,1,1,2,0,1,1,0,1,1,1,19.278410882392684,Normal
1,28.6,142.0,57.0,3,1,1,2,1,1,1,0,0,1,1,0,1,14.183693711565166,Kurus
1,41.2,157.5,63.0,3,1,2,1,1,2,1,0,0,1,1,1,1,16.608717561098516,Kurus
1,30.9,142.5,66.0,2,1,1,1,1,2,2,1,1,2,0,1,2,15.216989843028623,Kurus
1,52.4,155.5,77.8,2,1,2,2,2,1,2,0,1,1,1,1,1,21.670578261184232,Normal
0,51.5,163.0,53.0,2,1,2,2,1,2,2,0,0,1,1,1,1,19.38349203959502,Normal
0,48.5,156.0,64.0,2,1,1,2,1,1,1,0,0,0,0,1,0,19.929322813938196,Normal
0,42.8,151.0,60.0,2,1,2,1,1,1,1,0,0,1,1,1,0,18.77110653041533,Normal
0,52.8,157.0,62.0,2,1,1,1,1,1,1,0,0,1,1,0,0,21.42074729197939,Normal
0,53.1,157.0,63.0,2,1,1,1,2,2,1,0,1,2,1,1,1,21.542456083411093,Normal
1,51.2,166.5,73.0,2,1,1,1,0,1,1,0,0,1,1,0,2,18.46891936982027,Kurus
1,63.1,163.0,74.0,3,1,1,1,1,1,1,0,0,1,1,1,2,23.74948247958147,Normal
0,51.4,153.0,66.0,3,1,2,1,2,1,1,0,0,0,1,1,1,21.957366824725533,Normal
0,41.7,148.1,61.0,3,1,2,1,1,1,1,0,1,0,1,1,0,19.01191823872131,Normal
1,48.2,159.0,68.0,1,1,1,2,1,1,2,0,0,0,0,2,2,19.065701514971718,Normal
1,43.5,160.0,62.0,2,1,1,1,2,1,1,0,0,1,0,1,1,16.992187499999996,Kurus
1,54.5,149.0,83.0,2,1,1,1,2,1,0,0,0,1,1,1,0,24.548443763794424,Normal
1,30.1,139.0,61.5,2,1,1,1,1,1,1,0,1,1,1,1,1,15.578903783448064,Kurus
1,38.8,150.0,60.0,2,1,1,1,0,1,1,0,0,2,1,2,0,17.244444444444444,Kurus
1,35.0,152.0,60.0,2,1,1,1,1,1,1,0,0,1,1,1,1,15.148891966759003,Kurus
1,30.0,142.0,51.0,3,1,1,1,2,2,1,1,0,0,0,1,1,14.878000396746678,Kurus
1,52.8,152.0,79.0,3,1,1,1,1,1,0,0,0,2,1,1,1,22.853185595567865,Normal
1,36.0,150.0,67.0,2,1,1,1,1,1,1,0,0,1,1,1,1,16.0,Kurus
1,41.9,148.6,69.0,3,1,1,1,0,1,1,0,0,1,1,0,0,18.974764921229816,Normal
1,31.0,140.0,32.0,4,0,1,1,0,1,1,1,0,0,1,0,0,15.816326530612248,Kurus
1,52.7,163.8,72.0,3,1,1,1,2,1,1,0,1,1,1,2,2,19.641869458719274,Normal
1,54.4,156.6,82.0,3,1,2,2,1,2,2,0,0,1,1,1,2,22.182749975941505,Normal
1,43.7,161.0,66.0,2,0,1,1,1,2,1,0,0,1,1,2,1,16.85891748003549,Kurus
1,41.4,158.8,65.0,2,1,1,2,1,1,1,0,1,1,1,2,0,16.417209677112343,Kurus
1,32.0,144.0,65.0,4,1,1,1,1,2,2,0,0,0,1,0,2,15.4320987654321,Kurus
1,44.0,167.0,65.0,3,1,1,1,1,1,1,0,0,1,1,1,2,15.776829574384166,Kurus
1,35.3,154.0,70.0,3,1,1,1,1,1,1,0,1,1,1,1,2,14.884466183167481,Kurus
1,40.2,155.5,65.5,2,1,2,1,2,1,1,1,0,0,1,2,2,16.62513828434363,Kurus
1,36.1,144.6,65.0,2,1,1,2,1,1,1,0,0,1,1,1,1,17.26516034120931,Kurus
0,45.0,151.0,61.0,4,1,1,2,1,1,0,0,1,1,1,1,2,19.735976492259113,Normal
1,37.3,148.0,67.5,2,1,1,1,2,1,0,0,0,1,1,1,1,17.028853177501826,Kurus
1,53.7,163.0,65.5,3,1,1,1,1,1,1,0,0,1,1,1,2,20.211524709247623,Normal
0,35.5,142.0,58.0,2,1,2,2,1,1,1,0,0,1,1,1,1,17.6056338028169,Kurus
1,35.5,148.0,67.0,2,1,1,1,1,1,1,1,0,1,1,2,1,16.207085463842223,Kurus
1,51.0,176.1,83.0,3,1,2,2,2,1,1,0,0,0,0,2,2,16.445665938220408,Kurus
1,39.45,149.8,67.0,3,1,1,1,1,1,1,0,1,1,1,0,0,17.580182566519486,Kurus
0,45.0,156.0,63.7,2,1,1,1,1,1,1,0,0,1,1,0,1,18.49112426035503,Kurus
0,30.6,143.0,57.0,2,1,1,1,1,1,1,1,1,0,1,1,0,14.964056922098884,Kurus
1,39.52,152.0,60.0,2,1,1,1,1,1,1,0,0,0,1,1,2,17.10526315789474,Kurus
0,31.7,146.0,65.5,2,1,2,1,1,1,0,0,0,0,1,0,0,14.871458059673486,Kurus
1,36.6,149.0,63.5,2,1,2,2,2,1,1,0,0,1,1,2,1,16.485743885410567,Kurus
0,39.2,149.3,62.3,2,1,1,1,1,1,2,0,1,0,1,1,1,17.5859750054844,Kurus
1,37.0,151.0,59.5,3,1,1,1,1,1,1,0,0,1,1,1,1,16.227358449190824,Kurus
0,42.0,154.0,66.0,2,1,1,0,1,1,1,1,0,0,1,0,1,17.70956316410862,Kurus
1,60.0,150.0,65.0,2,1,1,1,2,1,0,0,0,1,1,1,2,26.666666666666668,Gemuk
1,49.0,156.0,74.0,2,1,1,1,1,1,1,0,1,1,1,0,1,20.134779750164363,Normal
1,46.8,158.0,74.0,3,1,1,1,1,1,1,0,0,1,1,1,1,18.746995673770225,Normal
1,54.4,154.0,79.0,2,1,1,1,1,1,2,0,0,2,1,2,2,22.938100860178782,Normal
0,38.7,155.0,59.0,2,1,0,1,1,2,1,0,1,1,1,0,1,16.10822060353798,Kurus
0,33.4,145.0,64.0,2,1,1,0,2,1,0,1,0,0,0,1,1,15.885850178359096,Kurus
0,46.0,152.0,72.0,2,0,1,1,1,1,1,0,1,0,1,1,1,19.909972299168974,Normal
1,41.0,156.0,65.0,4,1,1,1,1,1,2,1,1,1,1,1,1,16.847468770545692,Kurus
1,42.5,152.0,66.0,3,1,1,2,2,1,1,0,0,1,1,2,2,18.395083102493075,Kurus
0,41.0,156.0,63.0,2,1,2,1,1,1,1,0,1,1,1,1,0,16.847468770545692,Kurus
0,56.0,154.0,73.0,2,1,1,1,1,2,1,0,0,0,1,1,0,23.61275088547816,Normal
1,45.0,162.0,65.0,3,1,1,2,2,2,2,1,1,1,1,2,1,17.146776406035663,Kurus
0,64.0,157.0,68.0,1,1,1,1,1,1,1,0,0,2,1,1,1,25.96454217209623,Gemuk
1,33.0,144.0,56.0,3,1,1,1,1,1,1,0,0,1,0,1,2,15.914351851851853,Kurus
0,67.0,159.0,79.0,2,1,1,1,2,1,1,0,1,1,1,0,1,26.502116213757365,Gemuk
0,44.6,148.0,67.0,2,1,1,1,1,2,2,0,0,1,0,0,1,20.361577794010227,Normal
1,69.0,171.0,84.0,3,1,2,1,2,1,1,0,0,1,1,1,2,23.59700420642249,Normal
0,43.7,153.0,66.0,2,1,1,1,1,1,1,0,0,1,1,1,0,18.66803366226665,Normal
1,35.0,139.0,66.0,3,0,2,2,2,1,1,0,0,1,1,1,1,18.115004399358213,Kurus
0,30.0,143.0,57.0,2,1,1,1,1,1,1,0,1,1,1,0,0,14.670644041273414,Kurus
0,52.0,155.0,67.0,2,1,2,1,1,1,1,0,0,1,1,1,2,21.64412070759625,Normal
0,44.0,148.0,61.0,3,1,2,1,1,2,1,0,0,1,1,1,1,20.08765522279036,Normal
1,33.0,147.0,68.0,3,1,1,0,1,0,1,0,0,1,1,2,2,15.271414688324311,Kurus
0,49.0,158.0,69.0,3,1,2,2,1,2,1,0,0,1,1,0,2,19.62826470116968,Normal
1,44.0,164.0,71.0,4,1,2,1,1,1,1,0,0,1,1,1,1,16.359309934562763,Kurus
0,41.0,154.0,54.0,3,1,1,1,1,1,1,0,0,1,1,1,1,17.28790689829651,Kurus
1,37.0,149.0,73.0,2,0,1,1,0,0,1,0,0,0,0,1,1,16.665915949731993,Kurus
0,36.0,152.0,54.0,2,1,2,1,2,1,1,0,0,0,0,1,1,15.581717451523545,Kurus
1,42.0,154.0,63.0,3,1,1,1,1,1,1,0,0,1,1,1,0,17.70956316410862,Kurus
1,43.0,161.0,58.0,2,1,1,1,2,1,0,0,0,0,1,1,0,16.58886617028664,Kurus
1,37.0,144.0,64.0,3,1,1,1,2,1,1,0,0,2,1,1,1,17.843364197530864,Kurus
1,62.0,157.0,83.0,2,1,1,2,1,2,2,0,0,1,1,1,1,25.153150229218223,Gemuk
1,48.0,157.0,68.0,3,1,1,1,1,2,1,0,0,1,1,1,1,19.473406629072173,Normal
0,39.0,151.0,62.0,4,1,1,1,2,1,0,0,0,1,1,1,2,17.104512959957898,Kurus
1,36.0,144.0,61.0,3,0,2,1,2,1,1,0,1,1,1,1,1,17.36111111111111,Kurus
0,44.0,159.0,67.0,2,1,2,1,1,1,1,0,0,2,1,0,0,17.404374826945133,Kurus
0,58.0,158.0,79.0,2,1,2,1,1,1,1,0,0,2,1,0,0,23.233456176894723,Normal
1,78.0,157.0,103.0,3,1,1,1,2,2,2,0,1,2,1,0,2,31.64428577224228,Obesitas
1,46.0,164.0,64.0,3,1,1,1,1,1,2,0,0,1,1,1,2,17.102914931588344,Kurus
1,54.0,173.0,70.0,3,1,1,1,2,1,1,0,0,1,1,2,2,18.042701059173375,Kurus
1,49.7,159.0,64.0,3,1,1,1,1,1,1,0,0,1,1,2,2,19.65903247498121,Normal
0,37.0,153.0,59.0,3,1,2,1,1,2,1,0,0,2,1,1,2,15.805886624802426,Kurus
0,37.0,151.0,61.0,4,1,2,1,1,1,1,0,0,1,1,1,1,16.227358449190824,Kurus
0,42.0,150.0,59.0,3,0,2,1,1,1,2,0,0,1,1,1,1,18.666666666666668,Normal
0,41.0,151.0,55.0,1,1,1,0,1,1,1,0,0,1,1,2,2,17.981667470724968,Kurus
0,39.0,152.0,60.0,2,1,1,1,1,1,1,0,1,0,1,1,1,16.880193905817176,Kurus
1,30.0,157.0,58.0,3,1,2,1,2,2,2,1,0,0,1,2,2,12.170879143170108,Kurus
1,30.0,143.0,59.0,3,1,2,1,2,1,0,0,0,1,1,0,2,14.670644041273414,Kurus
1,43.0,161.0,65.0,1,0,1,1,1,0,2,0,1,1,1,2,1,16.58886617028664,Kurus
0,68.0,144.0,76.0,2,1,2,2,2,1,1,0,1,2,1,1,1,32.79320987654321,Obesitas
0,68.0,162.0,80.0,2,1,1,1,1,1,1,0,1,1,1,1,1,25.910684346898332,Gemuk
0,40.0,148.0,58.0,2,1,1,1,2,1,1,0,0,1,1,1,1,18.261504747991236,Kurus
1,34.0,145.0,59.0,4,1,1,1,2,1,1,0,0,1,1,0,2,16.171224732461354,Kurus
0,43.0,147.0,63.0,1,1,1,1,1,1,1,0,0,0,1,1,1,19.899116109028647,Normal
0,39.0,150.0,61.0,2,1,1,2,1,1,1,0,0,0,1,1,1,17.333333333333332,Kurus
0,29.0,135.0,54.0,3,1,2,1,1,1,1,0,1,2,1,1,1,15.912208504801095,Kurus
0,36.0,144.0,62.0,4,1,1,1,1,1,2,0,0,0,0,1,2,17.36111111111111,Kurus
0,50.0,159.0,64.0,1,1,1,1,1,1,0,1,0,0,1,1,1,19.77769866698311,Normal
0,38.0,150.0,51.0,2,0,1,1,2,2,1,0,0,1,0,1,2,16.88888888888889,Kurus
0,40.0,157.0,52.0,3,1,1,1,2,1,1,0,1,1,0,1,1,16.227838857560144,Kurus
0,42.0,146.0,55.0,3,1,2,2,1,1,1,0,0,1,1,0,1,19.703509101144682,Normal
0,37.0,151.0,52.0,3,1,2,2,1,1,1,0,0,1,1,0,1,16.227358449190824,Kurus
1,46.6,154.0,72.0,2,1,1,1,1,1,1,0,0,1,1,1,1,19.649181986844326,Normal
0,60.0,157.0,72.0,2,0,1,1,1,1,1,0,1,1,1,0,2,24.341758286340216,Normal
0,48.0,159.0,61.0,2,1,1,1,1,1,1,0,0,1,1,1,2,18.986590720303784,Normal
0,49.0,157.0,59.0,2,1,1,1,1,1,1,0,0,1,1,0,2,19.879102600511175,Normal
0,45.0,160.0,59.0,2,0,1,2,1,2,1,0,0,1,0,0,1,17.578124999999996,Kurus
0,44.0,164.0,60.0,4,1,1,1,1,1,1,0,0,0,1,0,0,16.359309934562763,Kurus
1,77.0,155.0,94.0,2,1,1,1,1,1,1,0,0,1,1,0,2,32.04994797086368,Obesitas
0,44.0,155.0,66.0,2,1,1,1,1,1,1,0,0,2,1,1,1,18.314255983350673,Kurus
0,44.0,150.0,66.0,2,1,1,1,1,1,1,0,0,1,1,0,1,19.555555555555557,Normal
0,48.0,148.0,74.0,2,1,1,1,1,1,1,0,0,1,1,1,2,21.91380569758948,Normal
0,46.0,155.0,73.0,3,1,1,1,1,1,1,0,0,0,1,1,1,19.14672216441207,Normal
1,62.0,147.0,96.0,2,1,1,1,0,0,1,0,0,0,1,1,0,28.691748808366885,Gemuk
0,40.3,153.0,64.0,3,1,1,1,1,1,1,0,0,1,1,0,1,17.215600837284804,Kurus
1,48.6,162.0,66.0,3,1,1,1,0,1,2,0,0,1,1,0,0,18.518518518518515,Normal
1,35.0,147.0,64.0,3,1,1,1,1,1,1,0,0,2,1,2,2,16.19695497246518,Kurus
0,45.4,147.0,69.0,3,1,1,1,1,1,1,1,1,2,1,1,0,21.009764449997686,Normal
0,55.0,160.0,79.0,2,1,2,1,0,1,1,0,1,1,1,1,2,21.484374999999996,Normal
0,47.6,150.0,72.0,2,1,1,1,1,1,1,0,0,1,1,0,1,21.155555555555555,Normal
0,51.0,153.0,73.0,3,1,1,2,1,1,1,0,1,1,1,0,0,21.78649237472767,Normal
0,66.4,160.0,83.0,3,1,1,1,1,1,1,0,0,1,1,1,1,25.937499999999996,Gemuk
0,48.3,158.0,68.0,3,1,1,2,2,2,1,1,0,1,1,1,0,19.3478609197244,Normal
0,27.5,137.0,61.0,2,1,1,1,1,1,1,0,1,0,1,1,1,14.651819489583886,Kurus
1,56.0,167.0,79.0,2,1,1,1,1,1,0,0,0,1,1,0,0,20.07960127648894,Normal
1,47.9,164.0,70.0,3,1,1,2,2,1,2,0,0,1,1,2,2,17.809339678762644,Kurus
1,52.9,168.0,69.0,3,1,2,1,2,2,1,0,0,1,1,2,1,18.742913832199548,Normal
1,32.7,152.0,54.0,3,1,1,1,1,2,2,0,0,1,0,1,2,14.153393351800554,Kurus
1,33.4,147.0,59.0,2,1,1,1,1,1,1,0,0,0,1,1,1,15.456522745152483,Kurus
1,35.8,158.0,61.0,4,0,2,1,1,1,1,0,1,2,1,2,2,14.34065053677295,Kurus
0,44.6,153.0,68.0,2,1,1,1,2,1,1,0,0,1,1,0,1,19.052501174761844,Normal
1,38.0,150.0,69.0,3,1,1,2,2,1,1,0,0,1,1,2,2,16.88888888888889,Kurus
1,62.5,163.0,74.0,4,1,1,1,2,1,1,0,1,2,1,0,1,23.52365538785803,Normal
1,58.8,161.0,71.0,3,1,1,2,2,1,1,0,0,1,1,2,2,22.684310018903588,Normal
1,63.0,159.0,78.0,3,1,1,1,2,1,1,0,0,1,1,1,2,24.919900320398717,Normal
0,53.0,152.0,82.0,2,1,2,1,2,1,1,0,0,1,1,0,0,22.939750692520775,Normal
1,47.4,164.0,64.0,2,1,0,1,1,1,1,0,1,1,1,2,2,17.623438429506248,Kurus
1,37.3,154.0,67.0,3,1,1,2,2,1,1,0,0,1,1,1,2,15.7277787147917,Kurus
0,44.0,158.0,67.0,3,1,1,1,1,2,1,0,0,1,0,2,1,17.625380547989103,Kurus
0,49.5,154.0,72.0,3,1,1,1,1,1,1,0,0,1,1,1,1,20.871985157699445,Normal
1,41.0,138.0,70.0,2,1,1,1,1,1,1,0,1,1,1,1,1,21.52909052720017,Normal
1,43.8,160.0,67.0,3,1,1,1,2,1,1,1,0,2,1,1,2,17.109374999999996,Kurus
1,39.5,153.0,65.0,3,1,1,2,2,1,0,0,0,2,1,0,0,16.87385193728908,Kurus
1,35.3,145.0,68.0,3,1,0,1,2,1,1,0,0,1,1,1,0,16.789536266349582,Kurus
0,36.2,148.0,61.0,3,1,1,1,1,2,1,0,1,2,1,1,1,16.526661796932068,Kurus
0,40.2,152.0,66.0,3,1,1,1,1,1,1,1,1,0,1,1,0,17.39958448753463,Kurus
0,38.4,153.0,59.0,3,1,1,1,0,1,0,0,0,1,1,0,1,16.40394719979495,Kurus
0,43.0,146.0,77.0,3,1,1,1,1,2,1,0,0,1,1,1,2,20.172640270219556,Normal
1,61.4,157.0,88.0,3,1,1,1,1,1,1,0,1,1,1,1,1,24.90973264635482,Normal
1,64.2,166.0,76.0,3,1,2,2,1,1,1,0,0,1,1,1,1,23.29801132239803,Normal
1,40.25,156.8,66.0,2,1,0,1,2,2,1,0,1,1,0,2,2,16.370945699708454,Kurus
0,32.0,141.0,62.0,2,1,1,1,1,1,1,0,1,1,1,1,1,16.095769830491427,Kurus
0,41.7,147.0,66.0,3,1,1,2,2,2,1,0,0,1,1,0,1,19.297514924337083,Normal
0,38.0,144.0,72.0,3,1,1,2,2,1,2,0,1,1,1,1,0,18.325617283950617,Kurus
1,31.4,147.0,56.0,4,1,0,1,2,2,1,0,0,1,0,1,1,14.530982461011616,Kurus
0,44.0,155.0,64.0,3,1,1,1,1,1,1,0,1,1,0,1,1,18.314255983350673,Kurus
0,37.5,147.0,62.0,3,1,1,1,1,1,1,0,1,1,1,1,2,17.353880327641264,Kurus
1,62.3,169.0,76.0,3,1,1,1,1,0,1,0,0,2,1,2,2,21.812961731031827,Normal
0,48.25,154.0,73.0,3,1,1,1,0,1,1,0,0,1,1,1,2,20.344914825434305,Normal
0,70.08,154.0,87.0,2,0,2,2,2,0,0,0,0,1,0,2,2,29.549671108112666,Gemuk
1,78.0,153.0,100.0,2,1,1,1,1,0,1,0,0,2,1,2,2,33.320517749583495,Obesitas
0,45.0,158.0,71.0,3,1,2,2,2,1,1,0,0,1,1,1,2,18.02595737862522,Kurus
0,44.0,150.0,68.0,2,1,1,1,1,1,2,1,1,0,1,1,0,19.555555555555557,Normal
1,81.0,167.0,92.0,3,1,2,2,1,1,1,0,0,1,1,1,1,29.043708989207214,Gemuk
1,33.9,156.0,60.0,3,1,1,2,2,2,0,0,0,1,1,2,2,13.92998027613412,Kurus
0,42.29,148.0,66.0,2,1,2,1,1,1,1,0,1,2,1,1,2,19.306975894813732,Normal
1,46.3,159.0,72.0,3,1,2,1,1,1,1,0,0,1,1,1,0,18.314148965626355,Kurus
0,42.9,148.0,66.0,3,1,1,1,1,1,0,0,0,1,1,1,1,19.585463842220598,Normal
0,38.0,148.0,74.0,3,1,1,1,1,1,1,0,1,0,1,0,1,17.348429510591675,Kurus
0,63.0,150.0,75.0,2,1,2,1,1,1,0,0,1,2,0,1,2,28.0,Gemuk
1,73.0,155.0,100.0,3,1,1,2,0,2,0,0,0,1,1,0,0,30.38501560874089,Obesitas
0,43.1,155.0,73.0,3,1,1,1,2,2,1,0,0,0,1,0,2,17.939646201873046,Kurus
1,70.25,160.0,83.0,2,1,1,1,0,1,0,0,0,2,1,1,1,27.441406249999993,Gemuk
0,49.1,158.0,71.0,3,1,2,1,2,1,0,0,1,1,0,1,1,19.668322384233292,Normal
1,31.8,144.0,61.0,4,1,1,2,1,2,2,0,0,0,1,0,1,15.335648148148149,Kurus
1,55.9,169.0,68.0,2,1,1,1,1,2,2,0,0,1,0,0,0,19.572143832498863,Normal
1,54.85,155.0,79.0,2,1,1,1,1,2,1,0,0,1,1,0,1,22.830385015608737,Normal
1,54.7,163.0,81.0,3,1,1,1,1,1,1,0,0,1,1,2,1,20.58790319545335,Normal
0,40.35,149.0,64.0,2,1,2,1,2,2,1,0,0,0,1,2,2,18.174856988423947,Kurus
1,26.6,143.0,56.0,3,1,1,1,1,1,1,0,1,1,1,1,2,13.007971049929095,Kurus
0,51.0,160.0,60.0,2,1,1,2,1,1,0,0,0,0,1,2,1,19.921874999999996,Normal
0,42.0,153.0,68.0,2,1,1,1,2,1,1,0,1,1,1,1,2,17.941817249775728,Kurus
0,33.2,145.0,63.0,2,1,1,1,1,1,1,1,1,1,1,1,1,15.790725326991678,Kurus
1,69.0,152.0,95.0,2,1,1,1,1,1,1,0,0,2,1,1,1,29.864958448753463,Gemuk
1,40.2,156.0,72.0,4,1,1,1,1,2,1,1,0,1,1,2,1,16.518737672583825,Kurus
1,58.3,161.0,85.0,3,1,1,1,0,1,1,0,0,1,1,1,0,22.491416226225837,Normal
0,46.2,155.0,71.0,2,1,1,1,1,1,0,0,1,2,1,2,0,19.22996878251821,Normal
0,47.0,156.0,69.0,3,1,2,1,1,1,1,0,0,1,1,1,2,19.312952005259696,Normal
0,37.9,152.0,61.0,3,1,1,2,1,1,1,0,1,1,1,1,1,16.404085872576175,Kurus
0,55.7,155.0,79.0,2,1,1,1,1,1,1,0,0,0,0,1,1,23.18418314255983,Normal
1,45.0,155.0,75.0,3,1,0,2,2,1,1,0,0,0,1,1,2,18.730489073881373,Normal
1,46.4,162.0,63.0,1,1,1,1,1,1,2,0,1,1,1,0,1,17.680231672001216,Kurus
1,66.1,169.0,78.0,3,1,2,1,1,1,1,0,0,2,1,1,2,23.143447358285776,Normal
0,47.0,155.0,72.0,4,1,1,2,2,1,0,0,0,0,0,2,2,19.562955254942764,Normal
0,56.0,157.0,79.0,3,1,1,1,1,1,1,0,0,1,0,1,2,22.7189744005842,Normal
1,42.5,147.0,66.0,3,1,1,1,1,1,1,0,1,1,1,2,2,19.66773103799343,Normal
1,44.3,168.0,65.0,3,1,2,1,2,1,1,0,1,1,1,1,2,15.695861678004537,Kurus
1,44.4,153.0,67.0,3,1,1,2,1,1,1,0,0,1,1,1,2,18.96706394976291,Normal
1,28.0,140.0,61.0,3,1,2,1,2,1,2,0,1,1,1,2,2,14.285714285714288,Kurus
